Unnamed: 0,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life,ram_gb,ram_type,is_ram_expandable,storage_gb,storage_type,processor_brand,processor_tier,processor_generation,cpu_speed_ghz,display_size,display_type,gpu_type,gpu_brand,weight_kg,battery_hours,battery_wh,battery_chemistry,adapter_wattage,casing_material,ram_weight_kg,processor_weight_kg,battery_weight_kg,display_weight_kg,storage_weight_kg,casing_weight_kg,ram_erp,processor_erp,battery_erp,display_erp,storage_erp,casing_erp,total_erp,ram_method,processor_method,battery_method,display_method,storage_method,casing_method,ram_ghg,processor_ghg,battery_ghg,display_ghg,storage_ghg,casing_ghg,total_ghg
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,22990,MediaTek Octa-core,MediaTek,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,11.6 ,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life,4,DDR4,0,64,SSD,Intel,i7,10,2.0,11.6,IPS,Integrated,Intel,0.8,12.0,72.0,Li-ion,45,Plastic,0.016,0.035,0.432,0.3016,0.01,0.1,352.7168000000001,5857.061000000001,20215.612800000003,865.133568,146.495,0.0,27230.48445816001,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.14700000000000002,1.8144,0.24128,0.085,0.03,2.45368
3486,iball,iball CompBook Premio v3.0 Laptop (14 Inch | Pentium Quad Core | 4 GB | Windows 10 | 32 GB SSD)::576131::computer::laptops,13990,Intel Pentium Quad-Core,Intel,Not Expandable,4 GB , DDR3 RAM, 2.1 Ghz Processor,LED,14 ,HD Graphics,Intel,32 GB SSD Storage,No HDD,38,38W Adapter,4,DDR3,0,32,SSD,Intel,i3,10,2.1,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,38,Plastic,0.016,0.025,0.28800000000000003,0.364,0.01,0.4969999999999999,352.7168000000001,4183.615000000001,13477.075200000005,1044.12672,146.495,0.0,18733.21294209674,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.2912,0.085,0.14909999999999995,1.9759000000000004
3487,Dell,Dell Inspiron 15 3515 (D560702WIN9BE) Laptop (15.6 Inch | AMD Dual Core Athlon | 4 GB | Windows 11 | 256 GB SSD)::594300::computer::laptops,29990,AMD Dual-Core Athlon Processor,AMD,Not Expandable,4 GB , DDR4 RAM,0,LCD,15.6 ,Radeon,AMD,256 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,4,DDR4,0,256,SSD,AMD,i5,10,2.5,15.6,IPS,Dedicated,AMD,1.92,7.0,42.0,Li-ion,65,Plastic,0.016,0.03,0.252,0.40559999999999996,0.01,1.2064,352.7168000000001,5020.338000000001,11792.440800000004,1163.455488,146.495,0.0,18142.079206859802,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.126,1.0584,0.32448,0.085,0.36191999999999996,2.0918
3488,MSI,MSI Modern 14 A10M-652IN Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::575660::computer::laptops,54990,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 1.8 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,1,512,SSD,Intel,i5,10,1.8,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.364,0.01,0.476,705.4336000000002,5020.338000000001,13477.075200000005,1044.12672,146.495,0.0,20855.343930821473,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.2912,0.085,0.14279999999999998,2.1266
3489,Lenovo,Lenovo Ideapad Gaming 3i (82EY00UAIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::586568::computer::laptops,45715,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,45,45W Adapter,8,DDR4,0,512,SSD,AMD,i5,10,3.0,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,45,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,20806.610063928412,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.34631999999999996,2.3634
3490,ASUS,ASUS VivoBook Pro 14 OLED M3401QC-KM045WS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::595210::computer::laptops,63990,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LED,14 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,16,DDR4,1,512,SSD,AMD,i7,10,4.2,14.0,IPS,Dedicated,NVIDIA,1.6,8.0,48.0,Li-ion,65,Magnesium_Alloy,0.064,0.035,0.28800000000000003,0.364,0.01,0.8390000000000001,1410.8672000000004,5857.061000000001,13477.075200000005,1044.12672,146.495,3091.8828,24297.323700113026,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.14700000000000002,1.2096000000000002,0.2912,0.085,0.6712000000000001,2.9480000000000004
3491,Dell,Dell Inspiron 15 3565 (A561239UIN9) Laptop (15.6 Inch | AMD Dual Core A6 | 4 GB | Ubuntu | 500 GB HDD)::576749::computer::laptops,22532,AMD Dual-Core A6 APU,AMD, 8 GB Expandable,4 GB , DDR4 RAM , 2.0 Ghz Processor,LED,15.6 ,Radeon R2,AMD,NO SSD,500 GB HDD Storage,no,Upto 5 Hrs Battery Life,4,DDR4,1,500,HDD,AMD,i5,10,2.0,15.6,IPS,Dedicated,AMD,2.22,5.0,30.0,Li-ion,65,Plastic,0.016,0.03,0.18,0.40559999999999996,0.07,1.5184000000000002,352.7168000000001,5020.338000000001,8423.172,1163.455488,400.89000000000004,0.0,15128.667209482004,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.136,0.126,0.756,0.32448,0.05600000000000001,0.45552000000000004,1.854
3492,HP,HP 15s-dr1000tx (8LW48PA) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::575457::computer::laptops,65990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,15.6 ,"GeForce MX130 GPU, 2 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter,8,DDR4,0,1280,SSD,Intel,i5,10,1.6,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,65,Magnesium_Alloy,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,4254.19488,24342.59462406361,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,1.2096000000000002,0.32448,0.085,0.9235199999999999,2.9406
3493,Acer,Acer Aspire 5 A515-51G (NX.GVMSI.005) Laptop (15.6 Inch | Core i5 7th Gen | 8 GB | Linux | 1 TB HDD)::576721::computer::laptops,32651,Intel Core i5 (7th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6 ,"Geforce MX130 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 7 Hrs Battery Life,8,DDR4,1,1024,HDD,Intel,i5,7,2.5,15.6,IPS,Dedicated,NVIDIA,2.22,7.0,42.0,Li-ion,65,Plastic,0.032,0.03,0.252,0.40559999999999996,0.07,1.4304000000000001,705.4336000000002,5020.338000000001,11792.440800000004,1163.455488,400.89000000000004,0.0,18820.141797232136,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.126,1.0584,0.32448,0.05600000000000001,0.42912,2.266
3494,Lenovo,Lenovo Ideapad S145 (81VD0082IN) Laptop (15.6 Inch | Core i3 8th Gen | 4 GB | Windows 10 | 1 TB HDD)::579799::computer::laptops,36500,Intel Core i3 (8th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 2.2 Ghz Processor,LED,15.6 ,UHD 620,Intel,NO SSD,1024 GB HDD Storage,45,45W Adapter,4,DDR4,1,1024,HDD,Intel,i3,8,2.2,15.6,IPS,Integrated,Intel,1.82,8.0,48.0,Li-ion,45,Plastic,0.016,0.025,0.28800000000000003,0.40559999999999996,0.07,1.0154,352.7168000000001,4183.615000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,19281.21974787155,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.32448,0.05600000000000001,0.30462,2.1357000000000004
3495,Lenovo,Lenovo Ideapad 3 14ACL6 (82KT00GLIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::593502::computer::laptops,36883,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,0,512,SSD,AMD,i5,10,2.1,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,19974.36872314456,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.34631999999999996,2.3634
3496,Dell,Dell Inspiron 15 3567 (A561216SIN9) Laptop (15.6 Inch | Core i5 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::577735::computer::laptops,44182,Intel Core i5 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6 ,"Radeon R5 M430 GPU, 2 GB",AMD,NO SSD,1024 GB HDD Storage,40,40W Adapter,4,DDR4,0,1024,HDD,Intel,i5,7,2.5,15.6,IPS,Dedicated,AMD,2.22,8.0,48.0,Li-ion,40,Plastic,0.016,0.03,0.28800000000000003,0.40559999999999996,0.07,1.4104,352.7168000000001,5020.338000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,20364.183018950956,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.136,0.126,1.2096000000000002,0.32448,0.05600000000000001,0.42312,2.2752000000000003
3497,ASUS,ASUS VivoBook 15 X515JA-EJ512TS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::583806::computer::laptops,50990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.0 Ghz Processor,LED,15.6 ,UHD,Intel,256 GB SSD Storage , 1024 GB HDD Storage,45,45W Adapter,8,DDR4,0,1280,SSD,Intel,i5,10,1.0,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,45,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,0.7544,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,20799.238163425234,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.22631999999999997,2.2434
3498,ASUS,ASUS VivoBook Flip 14 TP412FA-EC371TS Laptop (14 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 512 GB SSD)::580188::computer::laptops,42990,Intel Core i3 (10th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.1 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,4,DDR4,0,512,SSD,Intel,i3,10,2.1,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,45,Plastic,0.016,0.025,0.28800000000000003,0.364,0.01,0.4969999999999999,352.7168000000001,4183.615000000001,13477.075200000005,1044.12672,146.495,0.0,19327.00946640853,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.2912,0.085,0.14909999999999995,1.9759000000000004
3499,MSI,MSI Alpha 15 B5EEK-029IN Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 1 TB SSD)::592914::computer::laptops,85990,AMD Octa-Core Ryzen 7 Processor,AMD,Not Expandable,16 GB , DDR4 RAM,0,LED,15.6 ,"Radeon RX 6600M GPU, 8 GB",AMD,1024 GB SSD Storage,No HDD,180,180W Adapter,16,DDR4,0,1024,SSD,AMD,i7,10,2.5,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,180,Aluminum,0.064,0.035,0.28800000000000003,0.40559999999999996,0.01,1.1174,1410.8672000000004,5857.061000000001,13477.075200000005,1163.455488,146.495,6250.959079999999,28599.510392358217,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.14700000000000002,1.2096000000000002,0.32448,0.085,0.89392,3.204
3500,ASUS,ASUS VivoBook 14 X411QA-EK001T Laptop (14 Inch | APU Quad Core A12 | 4 GB | Windows 10 | 1 TB HDD)::575780::computer::laptops,23990,AMD Quad-Core A12 APU,AMD, 12 GB Expandable,4 GB , DDR4 RAM , 2.7 Ghz Processor,LED,14 ,Radeon R7,AMD,NO SSD,1024 GB HDD Storage,42,42W Adapter,4,DDR4,1,1024,HDD,AMD,i3,10,2.7,14.0,IPS,Dedicated,AMD,1.9,8.0,48.0,Li-ion,42,Plastic,0.016,0.025,0.28800000000000003,0.364,0.07,1.1369999999999998,352.7168000000001,4183.615000000001,13477.075200000005,1044.12672,400.89000000000004,0.0,18969.413114429288,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.2912,0.05600000000000001,0.3410999999999999,2.1389000000000005
3501,Lenovo,Lenovo Ideapad Slim 3i (81WE00RNIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD)::581409::computer::laptops,42990,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.0 Ghz Processor,LED,15.6 ,UHD,Intel,NO SSD,1024 GB HDD Storage,65, Upto 7.3 Hrs Battery Life,8,DDR4,1,1024,HDD,Intel,i5,10,1.0,15.6,IPS,Integrated,Intel,1.82,7.3,43.8,Li-ion,65,Plastic,0.032,0.03,0.2628,0.40559999999999996,0.07,1.0196,705.4336000000002,5020.338000000001,12297.83112,1163.455488,400.89000000000004,0.0,20118.574806840163,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.126,1.1037599999999999,0.32448,0.05600000000000001,0.30588,2.18812
3502,Lenovo,Lenovo Ideapad S145 (81UT00JBIN) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 1 TB HDD)::579833::computer::laptops,38990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,Radeon Vega 8,AMD,NO SSD,1024 GB HDD Storage,65,65W Adapter,8,DDR4,0,1024,HDD,AMD,i5,10,2.1,15.6,IPS,Dedicated,AMD,2.22,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.07,1.3944,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,21188.963788080157,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.05600000000000001,0.41832,2.4064
3504,MSI,MSI Alpha 15 B5EEK-235IN Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 11 | 512 GB SSD)::597316::computer::laptops,84990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,8 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6 ,"Radeon RX 6600M GPU, 8 GB",AMD,512 GB SSD Storage,No HDD,180,180W Adapter,8,DDR4,0,512,SSD,AMD,i7,10,4.7,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,180,Aluminum,0.032,0.035,0.28800000000000003,0.40559999999999996,0.01,1.1494,705.4336000000002,5857.061000000001,13477.075200000005,1163.455488,146.495,6429.97348,28288.00904407965,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.14700000000000002,1.2096000000000002,0.32448,0.085,0.91952,2.9576000000000002
3505,Acer,Acer Predator Helios 300 PH315-51 (NH.Q3FSI.004) Laptop (15.6 Inch | Core i5 8th Gen | 16 GB | Windows 10 | 1 TB HDD 128 GB SSD)::576773::computer::laptops,125990,Intel Core i5 (8th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6 ,"GeForce GTX 1060 GPU, 6 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,135, Upto 5 Hrs Battery Life,16,DDR4,1,1152,SSD,Intel,i5,8,2.3,15.6,IPS,Dedicated,NVIDIA,1.92,5.0,30.0,Li-ion,135,Aluminum,0.064,0.03,0.18,0.40559999999999996,0.01,1.2304,1410.8672000000004,5020.338000000001,8423.172,1163.455488,146.495,6883.103679999999,23494.06819278054,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,0.756,0.32448,0.085,0.98432,2.8198
3506,Lenovo,Lenovo Ideapad Gaming 3i 15IMH05 (81Y400BPIN) Laptop (15.6 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::580184::computer::laptops,82990,Intel Core i7 (10th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LED,15.6 ,"Geforce GTX 1650 Ti GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,135,135W Adapter,8,DDR4,1,1280,SSD,Intel,i7,10,2.6,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,135,Aluminum,0.032,0.035,0.28800000000000003,0.40559999999999996,0.01,1.1494,705.4336000000002,5857.061000000001,13477.075200000005,1163.455488,146.495,6429.97348,28500.722499841333,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.14700000000000002,1.2096000000000002,0.32448,0.085,0.91952,2.9576000000000002
3507,Acer,Acer Swift 5 SF514-52T (NX.GTMSI.015) Laptop (14 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 512 GB SSD)::576709::computer::laptops,93265,Intel Core i7 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.8 Ghz Processor,LED,14 ,UHD 620,Intel,512 GB SSD Storage,No HDD,45, Upto 8 Hrs Battery Life,8,DDR4,0,512,SSD,Intel,i7,8,1.8,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,45,Aluminum,0.032,0.035,0.28800000000000003,0.364,0.01,0.47099999999999986,705.4336000000002,5857.061000000001,13477.075200000005,1044.12672,146.495,2634.8681999999994,23928.42713264902,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.14700000000000002,1.2096000000000002,0.2912,0.085,0.3767999999999999,2.3816
3508,Lenovo,Lenovo Legion 5 15IMH05 (82AU00PMIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::586765::computer::laptops,62490,Intel Core i5 (10th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,170, Upto 6 Hrs Battery Life,8,DDR4,1,512,SSD,Intel,i5,10,2.5,15.6,IPS,Dedicated,NVIDIA,1.92,6.0,36.0,Li-ion,170,Magnesium_Alloy,0.032,0.03,0.216,0.40559999999999996,0.01,1.2264,705.4336000000002,5020.338000000001,10107.806400000001,1163.455488,146.495,4519.52928,21273.48929033748,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,0.9072,0.32448,0.085,0.98112,2.6958
3509,Acer,Acer Aspire 3 A315-23 (UN.HVTSI.013) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD)::596453::computer::laptops,24990,AMD Dual-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LCD,15.6 ,Radeon,AMD,256 GB SSD Storage,No HDD,45,45W Adapter,8,DDR4,0,256,SSD,AMD,i3,10,2.6,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,45,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,1.1594,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19813.944864623638,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.34781999999999996,2.3439
3510,HP,HP 15q-BU011TX (2UL56PA) Laptop (15.6 Inch | Core i5 7th Gen | 8 GB | DOS | 1 TB HDD)::577501::computer::laptops,42990,Intel Core i5 (7th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6 ,"Radeon 520 GPU, 2 GB",AMD,NO SSD,1024 GB HDD Storage,65,65W Adapter,8,DDR4,0,1024,HDD,Intel,i5,7,2.5,15.6,IPS,Dedicated,AMD,2.22,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.07,1.3944,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,21069.83028893193,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.05600000000000001,0.41832,2.4064
3511,Dell,Dell Vostro 14 3491 (D552115WIN9BE) Laptop (14 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 1 TB HDD 256 GB SSD)::581299::computer::laptops,41980,Intel Core i3 (10th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 1.2 Ghz Processor,LED,14 ,UHD,Intel,256 GB SSD Storage , 1024 GB HDD Storage,no,Upto 10 Hrs Battery Life,4,DDR4,1,1280,SSD,Intel,i3,10,1.2,14.0,IPS,Integrated,Intel,1.2,10.0,60.0,Li-ion,65,Plastic,0.016,0.025,0.36,0.364,0.01,0.42500000000000004,352.7168000000001,4183.615000000001,16846.344,1044.12672,146.495,0.0,22895.532326321798,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,1.512,0.2912,0.085,0.1275,2.2567
3512,Lenovo,Lenovo Ideapad Slim 3i (81WE018TIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::583511::computer::laptops,61400,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,8,DDR4,0,512,SSD,Intel,i5,10,1.6,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,45,Magnesium_Alloy,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,0.7544,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,2780.11488,23322.888782160513,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,1.2096000000000002,0.32448,0.085,0.6035200000000001,2.6206
3513,Acer,Acer Nitro 5 AN515-54-521N (NH.Q59SI.023) Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::582590::computer::laptops,61499,Intel Core i5 (9th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6 ,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,no,,8,DDR4,0,1280,SSD,Intel,i5,9,2.4,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,65,Magnesium_Alloy,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,4254.19488,24125.713396893967,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,1.2096000000000002,0.32448,0.085,0.9235199999999999,2.9406
3514,Acer,Acer Aspire A515-51G (UN.GT1SI.004) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD)::577368::computer::laptops,50279,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,15.6 ,"Geforce MX 150 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 7 Hrs Battery Life,8,DDR4,1,1024,HDD,Intel,i5,8,1.6,15.6,IPS,Dedicated,NVIDIA,2.22,7.0,42.0,Li-ion,65,Plastic,0.032,0.03,0.252,0.40559999999999996,0.07,1.4304000000000001,705.4336000000002,5020.338000000001,11792.440800000004,1163.455488,400.89000000000004,0.0,18934.988199194722,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.126,1.0584,0.32448,0.05600000000000001,0.42912,2.266
